DataHora,Temperatura_Real,Regressão Linear_Previsto,Regressão Linear_Erro,Regressão Linear_Margem_Erro,Regressão Linear_%_Erro,Random Forest_Previsto,Random Forest_Erro,Random Forest_Margem_Erro,Random Forest_%_Erro,SVR_Previsto,SVR_Erro,SVR_Margem_Erro,SVR_%_Erro
2025-05-25 08:00:00,24.3,24.367476674862786,-0.0674766748627853,0.0674766748627853,0.27768178955878725,24.29433997941001,0.0056600205899890454,0.0056600205899890454,0.023292265802424057,24.555128820766885,-0.2551288207668847,0.2551288207668847,1.049912842662077
2025-05-25 09:00:00,24.3,24.26998793729377,0.03001206270623058,0.03001206270623058,0.12350643088983777,24.211550056341938,0.08844994365806258,0.08844994365806258,0.3639915376875003,24.536239634868217,-0.2362396348682161,0.2362396348682161,0.972179567358914
2025-05-25 10:00:00,24.9,24.692934738317646,0.2070652616823523,0.2070652616823523,0.8315873963146678,24.8471996567833,0.05280034321669902,0.05280034321669902,0.2120495711514017,24.855067936459097,0.04493206354090162,0.04493206354090162,0.18045005438113104
2025-05-25 11:00:00,27.4,27.437185017352,-0.03718501735200164,0.03718501735200164,0.13571174216058993,27.323202832827207,0.07679716717279206,0.07679716717279206,0.2802816320174893,27.263939746188935,0.13606025381106335,0.13606025381106335,0.4965702693834429
2025-05-25 12:00:00,30.1,30.180852142624836,-0.08085214262483476,0.08085214262483476,0.2686117695177234,30.031119940787622,0.06888005921237905,0.06888005921237905,0.22883740602119285,29.86946151573349,0.23053848426651058,0.23053848426651058,0.7659085856030251
2025-05-25 13:00:00,31.0,30.866794301890835,0.13320569810916538,0.13320569810916538,0.42969580035214633,30.845679031201783,0.154320968798217,0.154320968798217,0.49780957676844195,30.697896544500427,0.30210345549957296,0.30210345549957296,0.9745272758050741
2025-05-25 14:00:00,30.9,30.8339619765776,0.06603802342239717,0.06603802342239717,0.21371528615662516,30.75615998503131,0.14384001496868848,0.14384001496868848,0.46550166656533487,30.654215494064886,0.24578450593511292,0.24578450593511292,0.7954191130586178
2025-05-25 15:00:00,31.6,31.61591701982595,-0.01591701982594884,0.01591701982594884,0.050370315904901396,31.65270086365516,-0.052700863655157804,0.052700863655157804,0.16677488498467657,31.48587598116975,0.1141240188302497,0.1141240188302497,0.361151958323575
2025-05-25 16:00:00,31.8,31.70247196177403,0.09752803822597045,0.09752803822597045,0.3066919441068253,31.857865073936637,-0.05786507393663598,0.05786507393663598,0.18196564131017604,31.601294635301944,0.198705364698057,0.198705364698057,0.6248596374152735
2025-05-25 17:00:00,32.5,32.275192444989244,0.22480755501075578,0.22480755501075578,0.6917155538792485,32.44818498836689,0.051815011633109975,0.051815011633109975,0.15943080502495377,32.28894212344257,0.21105787655743313,0.21105787655743313,0.6494088509459481
2025-05-25 18:00:00,33.5,32.96714883464607,0.5328511653539323,0.5328511653539323,1.5906004935938276,33.03387029348575,0.466129706514252,0.466129706514252,1.3914319597440359,32.79575759575795,0.7042424042420521,0.7042424042420521,2.102216132065827
2025-05-25 19:00:00,32.6,32.06244916875384,0.5375508312461648,0.5375508312461648,1.6489289302029593,32.39312107230683,0.20687892769316818,0.20687892769316818,0.6345979377091049,31.957401835282297,0.6425981647177039,0.6425981647177039,1.9711600144714843
2025-05-25 20:00:00,28.5,28.442986320651354,0.05701367934864621,0.05701367934864621,0.20004799771454806,28.388935858585857,0.11106414141414334,0.11106414141414334,0.3896987418040117,28.1513082715009,0.34869172849910157,0.34869172849910157,1.2234797491196545
